414211,1448490553,40.9206032,-73.864275, Commuting
414211,1448490593,40.9206032,-73.864275, Commuting
414211,1448490693,40.9206032,-73.864275, Commuting
414211,1448490838,40.9206032,-73.864275, Commuting
414211,1448490838,40.9206032,-73.864275, Commuting
414211,1448491079,40.9214293,-73.862011, Commuting
414211,1448491098,40.9214293,-73.862011, Commuting
414211,1448491178,40.9214293,-73.862011, Commuting
414211,1448491299,40.9214293,-73.862011, Commuting
414211,1448491308,40.9214293,-73.862011, Commuting
414211,1448491404,40.9214293,-73.862011, Commuting
414211,1448491557,40.9214293,-73.862011, Commuting
414211,1448491631,40.9207308,-73.8649959, Commuting
414211,1448491631,40.9207308,-73.8649959, Commuting
414211,1448491636,40.9207308,-73.8649959, Commuting
414211,1448491643,40.9207308,-73.8649959, Commuting
414211,1448491654,40.9207308,-73.8649959, Commuting
414211,1448491688,40.9207308,-73.8649959, Commuting
414211,1448491749,40.9207308,-73.8649959, Commuting
414211,1448491780,40.9207308,-73.8649959, Commuting
414211,1448492108,40.9207308,-73.8649959, Commuting
414211,1448492113,40.9207308,-73.8649959, Commuting
414211,1448492152,40.9207308,-73.8649959, Commuting
414211,1448492319,40.9214293,-73.862011, Commuting
414211,1448492319,40.9214293,-73.862011, Commuting
165749,1448851094,40.8787293,-73.8348455, Work
165749,1448851136,40.8786952,-73.8348484, Work
165749,1448851200,40.8786952,-73.8348484, Work
529913,1446922812,41.0400417,-73.7463233, Home
529913,1446922875,41.0400417,-73.7463233, Home
529913,1446922929,41.0400417,-73.7463233, Home
529913,1446922991,41.0400417,-73.7463233, Home
529913,1446923048,41.0400417,-73.7463233, Home
529913,1446923111,41.0400417,-73.7463233, Home
529913,1446923167,41.0400417,-73.7463233, Home
529913,1446923228,41.0400417,-73.7463233, Home
529913,1446923289,41.0400912,-73.7463458, Home
529913,1446923349,41.0400912,-73.7463458, Home
529913,1446923412,41.0400912,-73.7463458, Home
529913,1446923470,41.0400912,-73.7463458, Home
529913,1446923534,41.0400912,-73.7463458, Home
529913,1446923589,41.0400912,-73.7463458, Home
529913,1446923650,41.0400912,-73.7463458, Home
529913,1446923709,41.0400912,-73.7463458, Home
529913,1446923768,41.0400912,-73.7463458, Home
529913,1446923830,41.0400912,-73.7463458, Home
529913,1446923889,41.0400887,-73.7463935, Home
529913,1446923951,41.0400887,-73.7463935, Home
529913,1446924014,41.0400887,-73.7463935, Home
529913,1446924838,41.0400941,-73.7463901, Home
529913,1446924852,41.0401548,-73.7463115, Home
529913,1446924913,41.0401548,-73.7463115, Home
529913,1446924969,41.0401548,-73.7463115, Home
529913,1446925033,41.0401548,-73.7463115, Home
529913,1446925095,41.0401548,-73.7463115, Home
529913,1446925150,41.0401146,-73.7463249, Home
529913,1446925209,41.0401146,-73.7463249, Home
529913,1446925274,41.0400863,-73.7463579, Home
529913,1446925336,41.0400863,-73.7463579, Home
529913,1446925392,41.0400863,-73.7463579, Home
529913,1446925452,41.0400863,-73.7463579, Home
529913,1446925513,41.0400863,-73.7463579, Home
529913,1446925570,41.0400863,-73.7463579, Home
529913,1446925628,41.0400863,-73.7463579, Home
529913,1446925629,41.0400863,-73.7463579, Home
529913,1446925629,41.0400863,-73.7463579, Home
529913,1446925691,41.0400863,-73.7463579, Home
529913,1446925749,41.0400863,-73.7463579, Home
529913,1446925810,41.0400863,-73.7463579, Home
529913,1446925869,41.0401165,-73.74637, Home
529913,1446925929,41.0401165,-73.74637, Home
529913,1446925991,41.0401165,-73.74637, Home
529913,1446926050,41.0401165,-73.74637, Home
529913,1446926110,41.0401165,-73.74637, Home
529913,1446926175,41.0401165,-73.74637, Home
529913,1446926230,41.0401165,-73.74637, Home
529913,1446926295,41.0401165,-73.74637, Home
529913,1446926351,41.0401165,-73.74637, Home
165749,1447391422,40.8787139,-73.8348404, Work
165749,1447391456,40.8787566,-73.8348653, Work
165749,1447391515,40.8787566,-73.8348653, Work
165749,1447391668,40.8787209,-73.8348606, Work
165749,1447391793,40.8787551,-73.8348624, Work
165749,1447391852,40.8787551,-73.8348624, Work
165749,1447391911,40.8787551,-73.8348624, Work
165749,1447391972,40.8787551,-73.8348624, Work
165749,1447392036,40.8787551,-73.8348624, Work
165749,1447392093,40.8787456,-73.8348472, Work
165749,1448653502,40.8787113,-73.8348836, Home
414211,1448589699,40.9214131,-73.8619731, Work
414211,1448589864,40.9214131,-73.8619731, Work
414211,1448589890,40.9214131,-73.8619731, Work
414211,1448589951,40.9214131,-73.8619731, Work
414211,1448590011,40.9214131,-73.8619731, Work
414211,1448590268,40.9214131,-73.8619731, Work
414211,1448590316,40.9214131,-73.8619731, Work
414211,1448590386,40.9214131,-73.8619731, Work
414211,1448590454,40.9214131,-73.8619731, Work
414211,1448590535,40.9214131,-73.8619731, Work
414211,1448590640,40.9214131,-73.8619731, Work
414211,1448590756,40.9214131,-73.8619731, Work
414211,1448591298,40.9214131,-73.8619731, Work
414211,1448591384,40.9213975,-73.8619542, Work
414211,1448591400,40.9213975,-73.8619542, Work
414211,1448591687,40.9213975,-73.8619542, Work
414211,1448591711,40.9213975,-73.8619542, Work
414211,1448591949,40.9213975,-73.8619542, Work
414211,1448592094,40.9213975,-73.8619542, Work
414211,1448592118,40.9213975,-73.8619542, Work
414211,1448592182,40.9213975,-73.8619542, Work
414211,1448592239,40.9213975,-73.8619542, Work
414211,1448592424,40.9213975,-73.8619542, Work
414211,1448592481,40.9213975,-73.8619542, Work
